ProductCode,Sk__c,Name,Model__c,Name_EN__c,Sales_price__c,Sales_currency__c,Purchase_price__c,Purchase_currency__c,IsActive,Description,Import_ID__c,Salesforce_ID
A11.1,100,"Mechovy ramecek 10""",,"Foam frames 10""",,,1.1,USD,True,"Mechovy ramecek 10""",PROD-338,01tJ9000001BhOhIAK
A11,100,"Mechovy ramecek 7""",,"Foam frames 7""",,,0.8,USD,True,"Mechovy ramecek 7""",PROD-339,01tJ9000001BhLyIAK
H2,100,Media do fototiskarny,,"CX-02 Media - 4 x 6"" - TWO sets/box (3000184)",,,65.59,EUR,True,Media do fototiskarny,PROD-340,01tJ9000001BhOmIAK
C56.2,100,MEI Cashbox 1200 notes incl. latch,,252205013P1 Cashbox 1200 notes,262,USD,157.5,EUR,True,MEI Cashbox 1200 notes incl. latch,PROD-341,01tJ9000001BhAZIA0
C56.3,100,MEI Cashbox 2200 notes incl latch,,"45264 252760001P - S SCXL CASHBOX, W/D HASP",510,USD,345.0,EUR,True,MEI Cashbox 2200 notes incl latch,PROD-342,01tJ9000001BhM8IAK
C56,100,MEI Cashbox 600 notes,,"45114 252061171P1 - S SC83 CASHBOX, EXTENDED",133,USD,78.75,EUR,True,MEI Cashbox 600 notes (extended - neni pro recycler),PROD-343,01tJ9000001BhKTIA0
C56.1,100,MEI Cashbox 600 notes (extended),,"45295 50043690P1 - S SCXX CASHBOX, 600 NOTE",133,USD,78.75,EUR,True,MEI Cashbox 600 notes (pridat zapadku),PROD-344,01tJ9000001BhOrIAK
M11.2,100,MicroSD karta 16 GB,,Kód: DT807j1a2,,,0.0,,True,MicroSD karta 16 GB,PROD-345,01tJ9000001BhHEIA0
G8,100,mikro USB kabel pro alarm,,ku2m2f-90,,,0.0,,True,mikro USB kabel pro alarm,PROD-346,01tJ9000001BhMNIA0
B46,100,Mini gender changer,,Mini Gender Changer DB9,,,,,True,Mini gender changer,PROD-347,01tJ9000001BhAjIAK
C61,100,Mini USB kabel,,ku2m2a,,,0.0,,True,Mini USB kabel,PROD-348,01tJ9000001BhOwIAK
B10.5,100,Molitan do BATMTwo Stand,,General Molitan N 1620 35x6x150cm,,,0.0,,True,Molitan do BATMTwo Stand,PROD-349,01tJ9000001BhG1IAK
M6,100,Motherboard - Osazeny a tisteny spoj pro VARSOM,,Motherboard,105,USD,80.99,USD,True,Motherboard - Osazeny a tisteny spoj pro VARSOM,PROD-350,01tJ9000001BhO4IAK
M6.1,100,Motherboard v2 - Osazeny a tisteny spoj pro VARSOM,,Motherboard v2,105,USD,,,True,Motherboard v2 - Osazeny a tisteny spoj pro VARSOM,PROD-351,01tJ9000001BgiyIAC
B4.2,100,Nahradni klicek,,Spare key,9,USD,,,True,Nahradni klicek,PROD-352,01tJ9000001BhDIIA0
A10.4,100,Napajeci kabel AU 230V 2m,,Power cable AU 230V 2m,,,0.0,,True,Napajeci kabel AU 230V 2m,PROD-353,01tJ9000001BhOYIA0
A10.1,100,Napajeci kabel EU 230V 1m,,Power cable EU 230V 1m,,,0.0,,True,Napajeci kabel EU 230V 1m,PROD-354,01tJ9000001BgwCIAS
A10,100,Napajeci kabel EU 230V 2m,,Power cable EU 230V 2m,,,0.0,,True,Napajeci kabel EU 230V 2m,PROD-355,01tJ9000001BhIQIA0
C51,100,Napajeci kabel k invertoru,,SFL-300 - Napajeci kabel mezi motherboardem a invertorem,,,2.0,USD,True,Napajeci kabel k invertoru,PROD-356,01tJ9000001Bh97IAC
C70,100,Napajeci kabel k LED osvetleni,,LED light cable,,,0.75,EUR,True,Napajeci kabel k LED osvetleni,PROD-357,01tJ9000001BgrtIAC
C50,100,"Napajeci kabel pro displej 23""",,SFL-900 - napajeci mezi invertorem a displayem,,,4.0,USD,True,"Napajeci kabel pro displej 23""",PROD-358,01tJ9000001BhAyIAK
C50.1,100,"Napajeci kabel pro displej 23"" novy",,SFL-448 - napajeci kabel mezi displejem a invertorem,,,2.0,USD,True,"Napajeci kabel pro displej 23"" novy",PROD-359,01tJ9000001BhP1IAK
A10.3,100,Napajeci kabel UK 230V 2m,,Power cable UK 230V 2m,,,0.0,,True,Napajeci kabel UK 230V 2m,PROD-360,01tJ9000001Bgu6IAC
A10.2,100,Napajeci kabel US 230V 2m,,Power cable US 230V 2m,,,0.0,,True,Napajeci kabel US 230V 2m,PROD-361,01tJ9000001BhP6IAK
B53,100,Napájecí kabeláž,,Napájecí kabeláž,,,,,True,Napájecí kabeláž,PROD-362,01tJ9000001BgGRIA0
C53,100,Napajeci kabelaz k cash dispenseru F53,,Power cables for cash dispenser F53,,,8.0,EUR,True,Napajeci kabelaz k cash dispenseru F53,PROD-363,01tJ9000001Bh9vIAC
B9,100,Napajeci kabelaz pro Batm2 (230V 2x EURO konektor),,Power supply cable for Batm2 (230V 2x EURO connector),,,4.15,EUR,True,Napajeci kabelaz pro Batm2 (230V 2x EURO konektor),PROD-364,01tJ9000001BhPBIA0
C11,100,Napajeci kabelaz pro batm3 (230V  prodluzka),,KS022004 - (prodluzka 230V),,,0.0,,True,Napajeci kabelaz pro batm3 (230V  prodluzka),PROD-365,01tJ9000001Bgt8IAC
A9,100,Napajeci zdroj 230V/12V 5A,,Power supply 230V/12V 5A - YHY-12005000,23,USD,11.41,EUR,True,Napajeci zdroj 230V/12V 5A,PROD-366,01tJ9000001BhLeIAK
C7.1,100,Napajeci zdroj 230V/24V 10A,,Power supply 230V/24V 10A,79,USD,56.0,USD,True,Napajeci zdroj 230V/24V 10A,PROD-367,01tJ9000001BhPGIA0
C7,100,Napajeci zdroj 230V/24V 5A,,Power supply 230V/24V 5A,45,USD,28.0,USD,True,Napajeci zdroj 230V/24V 5A,PROD-368,01tJ9000001BgzQIAS
C16.1,100,Neon Kabelaz pro BATMFour,,A0SVA03 (délka kabelu 30cm),,,0.0,,True,Neon Kabelaz pro BATMFour,PROD-369,01tJ9000001BhOOIA0
C16,100,Neon Kabelaz pro BATMThree,,AVKS153 (délka kabelu 75 cm),,,0.0,,True,Neon Kabelaz pro BATMThree,PROD-370,01tJ9000001BhLAIA0
C17.1,100,Neon plexi profil (cast 1),,Neon plexi profile (cast 1),,,30.0,EUR,True,Neon plexi profil (cast 1),PROD-371,01tJ9000001BhKJIA0
C17.2,100,Neon plexi profil (cast 2),,Neon plexi profile (cast 2),,,33.0,EUR,True,Neon plexi profil (cast 2),PROD-372,01tJ9000001BgmkIAC
C17.3,100,Neon plexi profil (cast 3),,Neon plexi profile (cast 3),,,32.0,EUR,True,Neon plexi profil (cast 3),PROD-373,01tJ9000001BgkWIAS
C15.1,100,Neon RGB LED paska (m) - Pro BATMFour,,Neon RGB LED Strip (m) - For BATMFour,,,0.0,,True,Neon RGB LED paska (m) - Pro BATMFour,PROD-374,01tJ9000001Bh4KIAS
C15,100,Neon RGB LED paska (m) - Pro BATMThree,,Neon RGB LED Strip (m) - For BATMThree,,,0.0,,True,Neon RGB LED paska (m) - Pro BATMThree,PROD-375,01tJ9000001BhBRIA0
C17,100,Neon silikonovy profil (m),,"AVKS104:Silicon profile SP932, E-Gaming NCM, S3, TNT",,,0.0,,True,Neon silikonovy profil (m),PROD-376,01tJ9000001BhOxIAK
B51,100,Nerezovy sroub M3x25 A4,,M3x25 A4,,,,,True,Nerezovy sroub M3x25 A4,PROD-377,01tJ9000001BgwGIAS
C38,100,NFC antena,,538-146236-0121 - Antennas REC NFC ANT W/Ferrite 34X46,,,0.0,,True,NFC antena,PROD-378,01tJ9000001BhO5IAK
C41,100,NFC ctecka,,NFC reader,45,USD,30.0,USD,True,NFC ctecka,PROD-379,01tJ9000001BgizIAC
C42,100,NFC Karta,,NFC Card,4,USD,0.28,USD,True,NFC Karta,PROD-380,01tJ9000001BhOZIA0
A8.3,100,"Oboustranna lepici paska 3M GPH-160GF VHB 1,6 x 25 mm",,7100101045,,,,,True,"Oboustranna lepici paska 3M GPH-160GF VHB 1,6 x 25 mm",PROD-381,01tJ9000001Bh9oIAC
A8.4,100,"Oboustranna lepici paska 3M GPH-160GF VHB 1,6 x 9 mm",,3M.35.0839,,,,,True,"Oboustranna lepici paska 3M GPH-160GF VHB 1,6 x 9 mm",PROD-382,01tJ9000001BgruIAC
A8.2,100,"Oboustranna lepici penova paska 3M 4008 tl:3,2mm š:12mm",,"Oboustranně lepicí pěnová páska 3M 4008 tl. 3,2mm",,,,,True,"Oboustranna lepici penova paska 3M 4008 tl:3,2mm š:12mm",PROD-383,01tJ9000001Bh5oIAC
C76,100,Ocelové lanko,," Ø 1,22 m, 1250 mm délka",,,,,True,Ocelové lanko,PROD-384,01tJ9000001BhIaIAK
C31,100,Ochana hrany plechu (m),,OOHP-010 (KG-010) baleno po 10m,,,0.0,,True,Ochana hrany plechu (m),PROD-385,01tJ9000001BgvdIAC
Y7,300,Osvetleni pro kameru vcetne kabelaze,,Nevyrábí se v Heliosu .. Naskladnuje p. Vylita,,,0.0,,True,Osvetleni pro kameru vcetne kabelaze,PROD-386,01tJ9000001BgwNIAS
B3.A,100,Packa k zamku,,Lock lever,,,0.22,EUR,True,Packa k zamku,PROD-387,01tJ9000001BhE4IAK
B3.B,100,Packa k zamku - rovna,,Lock lever - straight,,,0.0,,True,Packa k zamku - rovna,PROD-388,01tJ9000001BhKmIAK
S26,200,Paleta,,Paleta,,,0.0,,True,Paleta,PROD-389,01tJ9000001BhOdIAK
C23,100,"Papir do tiskarny 3""",,"Printer paper roll 6"" DIAMETER",,,4.6,EUR,True,"Papir do tiskarny 3""",PROD-390,01tJ9000001BhLlIAK
C33.3,100,Papirova krabice na batm3l/m/xl cast 4,,V0000001796 - klopova krabice FEFCO 0200 (635x355x620)mm 2.90 BC,,,0.0,,True,Papirova krabice na batm3l/m/xl cast 4,PROD-391,01tJ9000001Bh0FIAS
C33.8,100,Papirova krabice na batm3xxl (hlava)cast 4,,krabice FEFCO 0200 – zál. lepená 635x635x600mm,,,0.0,,True,Papirova krabice na batm3xxl (hlava)cast 4,PROD-392,01tJ9000001Bgl5IAC
C33.94,100,Papirova krabice na batm4,,V0000009426 klopová krabice FEFCO 0200 (568x502x885)mm 2.81 BC šitá,,,0.0,,True,Papirova krabice na batm4,PROD-393,01tJ9000001BgzRIAS
Y11.1,300,Papirova krabice na BATMFour kompleni,,Papirova krabice na BATMFour kompleni,,,,,True,Papirova krabice na BATMFour kompleni,PROD-394,01tJ9000001BhPLIA0
Y10,300,Papirova krabice na BATMThreeL/M/XL kompletni,,Papirova krabice na BATMThreeL/M/XL kompletni,,,0.0,,True,Papirova krabice na BATMThreeL/M/XL kompletni,PROD-395,01tJ9000001BgHJIA0
Y11,300,Papirova krabice na BATMThreeXXL kompletni,,Papirova krabice na BATMThreeXXL kompletni,,,,,True,Papirova krabice na BATMThreeXXL kompletni,PROD-396,01tJ9000001BhLtIAK
Y8.1,300,Papirova krabice na BATMTwo Pro Stand,,Papirova krabice na BATMTwo Pro Stand,,,,,True,Papirova krabice na BATMTwo Pro Stand,PROD-397,01tJ9000001Bh0KIAS
Y8,300,Papirova krabice na BATMTwo Stand,,Papirova krabice na BATMTwo Stand,,,,,True,Papirova krabice na BATMTwo Stand,PROD-398,01tJ9000001BhLBIA0
Y9,300,Papirova krabice na BATMTwoC kompletni,,Papirova krabice na BATMTwoC kompletni,,,,,True,Papirova krabice na BATMTwoC kompletni,PROD-399,01tJ9000001BgxtIAC
Y16,300,Papirova krabice na BATMTwoL/P kompletni,,Papirova krabice na BATMTwoL/P kompletni,,,,,True,Papirova krabice na BATMTwoL/P kompletni,PROD-400,01tJ9000001BhJnIAK
C33.93,100,Papirova krabice na polomelky bankomat (hlava) cast 4,,V0000005773 klopová krabice FEFCO 0200 (640x450x620)mm 2.90 BC lepená,,,0.0,,True,Papirova krabice na polomelky bankomat (hlava) cast 4,PROD-401,01tJ9000001Bh40IAC
Y10.1,300,Papirova krabice na polomelky BATMThreeL/M/XL kompletni,,Papirova krabice na polomelky BATMThreeL/M/XL kompletni,,,0.0,,True,Papirova krabice na polomelky BATMThreeL/M/XL kompletni,PROD-402,01tJ9000001BhPQIA0
B10.15,100,Papirova krabice pro BATMTwo Pro Stand cast 2,,V0000009699 - klopová krabice FEFCO 0200 (495x455x580)mm 2.90 BC,,,0.0,,True,Papirova krabice pro BATMTwo Pro Stand cast 2,PROD-403,01tJ9000001BhBWIA0
B10,100,Papirova krabice pro BATMTwoC mala (prevozni),,V0000013713 klopová krabice FEFCO 0203 (410x340x280)mm 2.60 BC N2 lepená,,,0.0,,True,Papirova krabice pro BATMTwoC mala (prevozni),PROD-404,01tJ9000001BgjOIAS
B10.4,100,Papirova krabice pro BATMTwoC Stand cast 2,,V00000001681 klopova krabice FEFCO 0200 (435x407x580)mm 2.90 BC,,,0.0,,True,Papirova krabice pro BATMTwoC Stand cast 2,PROD-405,01tJ9000001BhPVIA0
B10.1,100,Papirova krabice pro BATMTwoC velka bez vyplne,,V0000003163 klopova krabice FEFCO 0203 (510x450x410)mm,,,0.0,,True,Papirova krabice pro BATMTwoC velka bez vyplne,PROD-406,01tJ9000001BhBSIA0
B10.12,100,Papirova krabice pro BATMTwoL mala (prevozni),,V0000015892 klopová krabice FEFCO 0203 (410x340x380)mm 2.90 BC lepená,,,0.0,,True,Papirova krabice pro BATMTwoL mala (prevozni),PROD-407,01tJ9000001BhNGIA0
B10.13,100,Papirova krabice pro BATMTwoL/P velka bez vyplne,,V0000002857 klopova krabice FEFCO 0203 (510x450x510)mm,,,0.0,,True,Papirova krabice pro BATMTwoL/P velka bez vyplne,PROD-408,01tJ9000001Bh6qIAC
B10.21,100,Papírová krabice pro GBSafe,,V0000028354 klopová krabice FEFCO 0200 (510x410x690)mm 2.90 BC lepená,,,0.0,,True,Papírová krabice pro GBSafe,PROD-409,01tJ9000001BhIqIAK
C33.4,100,Papirova krabice pro pribal pro batm3/batm4,,RPT15 25x20x10 cm,,,0.0,,True,Papirova krabice pro pribal pro batm3/batm4,PROD-410,01tJ9000001BhO9IAK
B10.2,100,Papirova krabicka na klice,,RPT00 60x43x35mm,,,0.0,,True,Papirova krabicka na klice,PROD-411,01tJ9000001BhG7IAK
C33,100,Papirovy proklad na batm3l/m/xl cast 1,,Z0000000364 proklad FEFCO 0901 (1630x1100)mm 2.90 BC,,,0.0,,True,Papirovy proklad na batm3l/m/xl cast 1,PROD-412,01tJ9000001BhNQIA0
C33.1,100,Papirovy proklad na batm3l/m/xl cast 2,,Z0000000365 - proklad FEFCO 0910 (1690x1100)mm 2.90 BC,,,0.0,,True,Papirovy proklad na batm3l/m/xl cast 2,PROD-413,01tJ9000001Bgj4IAC
C33.2,100,Papirovy proklad na batm3l/m/xl cast 3,,Z0000000366 - proklad FEFCO 0910 (1970x600)mm 2.90 BC,,,0.0,,True,Papirovy proklad na batm3l/m/xl cast 3,PROD-414,01tJ9000001BhPaIAK
C33.7,100,Papirovy proklad na batm3xxl (hlava proklad)cast 3,,"proklad FEFCO 0901 2480x590mm Ryly:620,620,620,620",,,0.0,,True,Papirovy proklad na batm3xxl (hlava proklad)cast 3,PROD-415,01tJ9000001BgmSIAS
C33.5,100,Papirovy proklad na batm3xxl (noha proklad)cast 1,,"proklad FEFCO 0901 2300x1120mm Ryly:510,640,510,640",,,0.0,,True,Papirovy proklad na batm3xxl (noha proklad)cast 1,PROD-416,01tJ9000001BhGSIA0
C33.6,100,Papirovy proklad na batm3xxl (noha)cast 2,,"proklad FEFCO 0901 2360x1120mm Ryly:525,655,525,655",,,0.0,,True,Papirovy proklad na batm3xxl (noha)cast 2,PROD-417,01tJ9000001BhOeIAK
C33.95,100,Papirovy proklad na batm4,,Původně: Z0000001771 vložka FEFCO 0914 (553x487x1631)mm 2.30 BC N2 nespojená,,,0.0,,True,Papirovy proklad na batm4,PROD-418,01tJ9000001BhCeIAK
C33.92,100,Papirovy proklad na polomelky bankomat (hlava proklad)cast 3,,Z0000001012 proklad FEFCO 0901 (2150x600)mm 2.90 BC,,,0.0,,True,Papirovy proklad na polomelky bankomat (hlava proklad)cast 3,PROD-419,01tJ9000001BhMrIAK
C33.9,100,Papirovy proklad na polomelky bankomat (noha proklad)cast 1,,Z0000001010 proklad FEFCO 0901 (1840x1080)mm 2.90 BC,,,0.0,,True,Papirovy proklad na polomelky bankomat (noha proklad)cast 1,PROD-420,01tJ9000001BhPfIAK
C33.91,100,Papirovy proklad na polomelky bankomat (noha)cast 2,,Z0000001011 proklad FEFCO 0901 (1900x1080)mm 2.90 BC,,,0.0,,True,Papirovy proklad na polomelky bankomat (noha)cast 2,PROD-421,01tJ9000001BhPkIAK
M13,100,PCB pro jack upgrade,,BATM_Jack PCBA,,,2.66,USD,True,PCB pro jack upgrade,PROD-422,01tJ9000001BhPpIAK
M14,100,PCB pro LED světlo do DNA,,Lift_LED,,,,,True,PCB pro LED světlo do DNA,PROD-423,01tJ9000001Bh4BIAS
M10,100,PCB pro naustek akceptoru,,PS3203V2r5,,,2.82,USD,True,PCB pro naustek akceptoru,PROD-424,01tJ9000001Bh3wIAC
M17,100,PCB pro ovládání lednice,,Peltier_driver_PCB,,,,,True,PCB pro ovládání lednice,PROD-425,01tJ9000001BhPRIA0
G14,100,Peltier,,Peltier,,,,,True,Peltier,PROD-426,01tJ9000001Bh8LIAS
C56.5,100,Petlice - MEI 252339003G4,,Lock latch,,,1.5,EUR,True,"Petlice - MEI 252339003G4 - ""šestka""",PROD-427,01tJ9000001BhMOIA0
B36,100,Plastovy naustek akceptoru,,Plastovy naustek akceptoru,,,0.0,,True,Plastovy naustek akceptoru,PROD-428,01tJ9000001Bh6rIAC
D8,100,Plechovy ram na RC KIT,,RC KIT.1,,,0.0,,True,Plechovy ram na RC KIT,PROD-429,01tJ9000001BhKXIA0
B11.2,100,Plexi 1 - BATMTwo Ultra plexi WiFi,,Plexi 1 - BATMTwo Ultra plexi WiFi,,,,,True,Plexi 1 - BATMTwo Ultra plexi WiFi,PROD-430,01tJ9000001BhJPIA0
B11.3,100,Plexi 2 - BATMTwo Ultra QR kamera,,Plexi 2 - BATMTwo Ultra QR kamera,,,,,True,Plexi 2 - BATMTwo Ultra QR kamera,PROD-431,01tJ9000001BhGlIAK
B11.4,100,Plexi 3 - BATMTwo Ultra - plexi na selfie kameru,,Plexi 3 - BATMTwo Ultra - plexi na selfie kameru,,,,,True,Plexi 3 - BATMTwo Ultra - plexi na selfie kameru,PROD-432,01tJ9000001Bge7IAC
C30,100,Plexi cire male wifi - velky bitcoin,,Plexi cire small wifi - big bitcoin,,,0.0,,True,Plexi cire male wifi - velky bitcoin,PROD-433,01tJ9000001Bh3OIAS
B11.1,100,"Plexi cire velke - 10"" na kameru",,"Large plexiglass - 10"" for camera",,,0.0,,True,"Plexi cire velke - 10"" na kameru",PROD-434,01tJ9000001BhCtIAK
B11,100,Plexi cire velke - maly bitcoin na kameru,,Plexiglass large - small bitcoin for camera,,,0.0,,True,Plexi cire velke - maly bitcoin na kameru,PROD-435,01tJ9000001BhPbIAK
C29,100,Plexi cire velke - velky bitcoin,,Plexi cire large - large bitcoin,,,0.0,,True,Plexi cire velke - velky bitcoin,PROD-436,01tJ9000001Bh8EIAS
B11.7,100,Plexi DNAmeter LED indikace,,"trojúhelník s drážkou, Plexi XT 8mm opál WO025",0,,,,True,Plexi DNAmeter LED indikace,PROD-437,01tJ9000001BhNaIAK
B12,100,Plexi frosted,,Plexi frosted,,,0.0,,True,Plexi frosted,PROD-438,01tJ9000001Bh6aIAC
C36,100,Plexi kourove selfie kamera,,Plexiglass smoke selfie camera,,,0.0,,True,Plexi kourove selfie kamera,PROD-439,01tJ9000001BhILIA0
B11.8,100,Plexi na selfie kameru pro GBSafe,,GBS-03-10-07.0,,,0.0,,True,Plexi na selfie kameru pro GBSafe,PROD-440,01tJ9000001BhOnIAK
D9,100,Plexi pro plechovou krabicku rckitu,,BCO-01-00-01.0 tl. 3mm mat: čiré plexi,,,0.0,,True,Plexi pro plechovou krabicku rckitu,PROD-441,01tJ9000001BhN2IAK
C64,100,plynova vzpera pro BATMFour,,16-2-294-262-A201-B201-150N/01615640A,,,13.0,EUR,True,plynova vzpera pro BATMFour,PROD-442,01tJ9000001BhPuIAK
E1,100,Pokladna - JP762A,,"JP762A with WiFi, BT, NFC, External Camera",,,275.0,USD,True,Pokladna - JP762A,PROD-443,01tJ9000001BgSBIA0
Y17,300,Polotovar kabinetu pro fotostojan,,Polotovar kabinetu pro fotostojan,,,,,True,Polotovar kabinetu pro fotostojan,PROD-444,01tJ9000001BhCQIA0
C22,100,Popisek klicu - Key Tag,,ETIC38J,,,0.0,,True,Popisek klicu - Key Tag,PROD-445,01tJ9000001BhHSIA0
Y19.1,300,Pribal BATMFour bez NFC,,Pribal BATMFour bez NFC,,,,,True,Pribal BATMFour bez NFC,PROD-446,01tJ9000001BhOAIA0
Y19,300,Pribal BATMFour s NFC,,Pribal BATMFour s NFC,,,,,True,Pribal BATMFour s NFC,PROD-447,01tJ9000001BhDMIA0
Y6.1,300,Pribal BATMThree SAFE bez NFC,,Pribal BATMThree SAFE bez NFC,,,,,True,Pribal BATMThree SAFE bez NFC,PROD-448,01tJ9000001Bh1qIAC
Y6,300,Pribal BATMThree SAFE s NFC,,Pribal BATMThree SAFE s NFC,,,,,True,Pribal BATMThree SAFE s NFC,PROD-449,01tJ9000001BhPzIAK
Y5.1,300,Pribal BATMThree STD bez NFC,,Pribal BATMThree STD bez NFC,,,,,True,Pribal BATMThree STD bez NFC,PROD-450,01tJ9000001BhMhIAK
Y5,300,Pribal BATMThree STD s NFC,,Pribal BATMThree STD s NFC,,,0.0,,True,Pribal BATMThree STD s NFC,PROD-451,01tJ9000001BhLUIA0
Y4,300,Pribal BATMTwo C,,Pribal BATMTwo C,,,,,True,Pribal BATMTwo C,PROD-452,01tJ9000001Bg8gIAC
Y4.1,300,Pribal BATMTwo L,,Pribal BATMTwo L,,,,,True,Pribal BATMTwo L,PROD-453,01tJ9000001BhB6IAK
Y4.2,300,Pribal BATMTwo P,,Pribal BATMTwo P,,,,,True,Pribal BATMTwo P,PROD-454,01tJ9000001BhLoIAK
Y4.3,300,Pribal BATMTwo R,,Pribal BATMTwo R,,,,,True,Pribal BATMTwo R,PROD-455,01tJ9000001BhQ4IAK
Y25.3,300,Pribal BATMTwo Ultra Coinflip,,Pribal BATMTwo Ultra Coinflip,,,,,True,Pribal BATMTwo Ultra Coinflip,PROD-456,01tJ9000001BhIMIA0
Y25.6,300,Pribal GB Safe,,Pribal GB Safe,,,,,True,Pribal GB Safe,PROD-457,01tJ9000001BhKNIA0
B32,100,Prichytka pro stahovaci pasky pod sroub,,656-037,,,0.0,,True,Prichytka pro stahovaci pasky pod sroub,PROD-458,01tJ9000001BgioIAC
B10.14,100,Proklad krabice pro BATMTwo Pro Stand cast 1,,Z0000001840 - proklad FEFCO 0901 (1840x1125)mm 2.90 BC,,,0.0,,True,Proklad krabice pro BATMTwo Pro Stand cast 1,PROD-459,01tJ9000001BhOsIAK
B10.3,100,Proklad krabice pro BATMTwoC Stand cast 1,,Z0000000330 - proklad FEFCO 0901 (1654x1125)mm 2.90 BC,,,0.0,,True,Proklad krabice pro BATMTwoC Stand cast 1,PROD-460,01tJ9000001Bh8MIAS
B10.17,100,Proklad pro BATMTwo Ultra,,Z0000005383 - proklad FEFCO 0901 (1720x1400)mm 2.90 BC X9 505/355/505/355,,,0.0,,True,Proklad pro BATMTwo Ultra,PROD-461,01tJ9000001BhQ9IAK
B33,100,Pruzinka,,"Pružina tlačná válcová 0,50x9,5x9,5x4 obrobeno",,,0.0,,True,Pruzinka,PROD-462,01tJ9000001BgSCIA0
B22,100,Pytel LDPE 70x110 - 100mi - BATM2C,,"05.100510 - Pytel 700x1100, 100mi, transparent, LDPE/R",,,0.0,,True,Pytel LDPE 70x110 - 100mi - BATM2C,PROD-463,01tJ9000001BhMPIA0
C20,100,Pytel na automat batm3L/M/XL,,PE Pytel 1100x2000x0.100 mm,,,0.0,,True,Pytel na automat batm3L/M/XL,PROD-464,01tJ9000001BhO6IAK
C19,100,pytel na pisek,,230716 PP pytel 60*130 cm,,,0.0,,True,pytel na pisek,PROD-465,01tJ9000001BhQEIA0
B22.2,100,"Pytel plochý PE 1000x1500/0,10 RC - Ultra",,Kód produktu: PYPE 1000 1500 100,,,,,True,"Pytel plochý PE 1000x1500/0,10 RC - Ultra",PROD-466,01tJ9000001BhHTIA0
B22.1,100,"Pytel plochý PE 800x1200/0,10 RC - BATM2 L/P",,Kód produktu: PYPE 800 1200 100,,,0.0,,True,"Pytel plochý PE 800x1200/0,10 RC - BATM2 L/P",PROD-467,01tJ9000001Bh9iIAC
B22.3,100,"Pytel plochý PE polyetylénový 1000x700/0,1 - GBSafe",,PYPE 1000 700 100,0,,,,True,"Pytel plochý PE polyetylénový 1000x700/0,1 - GBSafe",PROD-468,01tJ9000001BgsYIAS
S14,200,Pytlik se zipem na pribal BATMTwo,,RGP67,,,0.0,,True,Pytlik se zipem na pribal BATMTwo,PROD-469,01tJ9000001BhQJIA0
A6,100,Ramecek AKAREL7 cast vnejsi,,Frame AKAREL7 part outside,,,0.0,,True,Ramecek AKAREL7 cast vnejsi,PROD-470,01tJ9000001BhDNIA0
A6.1,100,Ramecek AKAREL7 cast vnitrni,,Frame AKAREL7 internal part,,,0.0,,True,Ramecek AKAREL7 cast vnitrni,PROD-471,01tJ9000001Bh2XIAS
M11,100,Raspberry Pi3 model B,,Kód: RK100a4,,,0.0,,True,Raspberry Pi3 model B,PROD-472,01tJ9000001Bh3JIAS
G3,100,redukce k GSM antene,,A500001879,,,0.0,,True,redukce k GSM antene,PROD-473,01tJ9000001BhPcIAK
C44,100,"Redukce USB k egalax 23"" touch controlleru",,"Redukce USB k egalax 23"" touch controlleru",,,4.0,USD,True,"Redukce USB k egalax 23"" touch controlleru",PROD-474,01tJ9000001BhKnIAK
B26.1,100,Rezervovano,,Rezervovano,,,,,True,Rezervovano,PROD-475,01tJ9000001BhJUIA0
C6,100,RGB LED NEON controller,,MA004855:MA004855 -Controller LED Trinity/DUO,,,0.0,,True,RGB LED NEON controller,PROD-476,01tJ9000001BhIGIA0
B49,100,Rotary Latch Series 100,,Rotary latch 100,,,,,True,Rotary Latch Series 100,PROD-477,01tJ9000001BgsAIAS
B18.33,100,Samolepka - instrukce k el. zamku,,Samolepka - instrukce k el. zámku,,,0.0,,True,Samolepka - instrukce k el. zamku,PROD-478,01tJ9000001Bg3WIAS
B18.18,100,Samolepka - kapsle s barvou pro BATM2,,Samolepka - kapsle s barvou pro BATM2,,,0.0,,True,Samolepka - kapsle s barvou pro BATM2,PROD-479,01tJ9000001BhE0IAK
B18.17,100,Samolepka - kapsle s barvou pro BATM3,,Samolepka - kapsle s barvou pro BATM3,,,0.0,,True,Samolepka - kapsle s barvou pro BATM3,PROD-480,01tJ9000001BhEzIAK
B18.16,100,Samolepka - sledovani 24/7,,Samolepka - sledovani 24/7,,,0.0,,True,Samolepka - sledovani 24/7,PROD-481,01tJ9000001BhG2IAK
B18.36,100,Samolepka - zapojeni USB - BATM2 (polep),,Samolepka - zapojení USB - BATM2,,,,,True,Samolepka - zapojeni USB - BATM2 (polep),PROD-482,01tJ9000001BhHUIA0
B18.32,100,Samolepka - zapojeni USB - BATM3/4,,Samolepka - zapojení USB - BATM3/4,,,0.0,,True,Samolepka - zapojeni USB - BATM3/4,PROD-483,01tJ9000001Bh9pIAC
B18.44,100,Samolepka - zapojeni USB - GBSafe,,Samolepka - zapojeni USB - GBSafe,,,0.0,,True,Samolepka - zapojeni USB - GBSafe,PROD-484,01tJ9000001BhDOIA0
B18.30,100,"Samolepka ""Akceptor 1200""",,"Samolepka ""Akceptor 1200 - Acceptor 1200""",,,0.0,,True,"Samolepka ""Akceptor 1200""",PROD-485,01tJ9000001BgncIAC
